zip3,month,cumulative,lat,lon
750,2024-09-01 00:00:00,6437883746.099998,33.224514952448025,-96.72806492462394
750,2024-10-01 00:00:00,6561065002.829998,33.224514952448025,-96.72806492462394
750,2024-11-01 00:00:00,6661950229.669998,33.224514952448025,-96.72806492462394
750,2024-12-01 00:00:00,6706909447.549998,33.224514952448025,-96.72806492462394
763,2018-01-01 00:00:00,990225.7300000001,33.72897759921358,-98.86835847006806
763,2018-02-01 00:00:00,1774517.67,33.72897759921358,-98.86835847006806
763,2018-03-01 00:00:00,2612216.63,33.72897759921358,-98.86835847006806
763,2018-04-01 00:00:00,3496565.3,33.72897759921358,-98.86835847006806
763,2018-05-01 00:00:00,4315414.949999999,33.72897759921358,-98.86835847006806
763,2018-06-01 00:00:00,4858135.7299999995,33.72897759921358,-98.86835847006806
763,2018-07-01 00:00:00,5407566.02,33.72897759921358,-98.86835847006806
763,2018-08-01 00:00:00,6083130.96,33.72897759921358,-98.86835847006806
763,2018-09-01 00:00:00,6857798.6,33.72897759921358,-98.86835847006806
763,2018-10-01 00:00:00,7740228.89,33.72897759921358,-98.86835847006806
763,2018-11-01 00:00:00,8505897.29,33.72897759921358,-98.86835847006806
763,2018-12-01 00:00:00,9244189.53,33.72897759921358,-98.86835847006806
763,2019-01-01 00:00:00,10243599.33,33.72897759921358,-98.86835847006806
763,2019-02-01 00:00:00,11144710.8,33.72897759921358,-98.86835847006806
763,2019-03-01 00:00:00,12002405.34,33.72897759921358,-98.86835847006806
763,2019-04-01 00:00:00,12949256.41,33.72897759921358,-98.86835847006806
763,2019-05-01 00:00:00,13801429.97,33.72897759921358,-98.86835847006806
763,2019-06-01 00:00:00,14369192.27,33.72897759921358,-98.86835847006806
763,2019-07-01 00:00:00,15028100.299999999,33.72897759921358,-98.86835847006806
763,2019-08-01 00:00:00,15804331.409999998,33.72897759921358,-98.86835847006806
763,2019-09-01 00:00:00,16721218.059999999,33.72897759921358,-98.86835847006806
763,2019-10-01 00:00:00,17759199.279999997,33.72897759921358,-98.86835847006806
763,2019-11-01 00:00:00,18660310.33,33.72897759921358,-98.86835847006806
763,2019-12-01 00:00:00,19598579.84,33.72897759921358,-98.86835847006806
763,2020-01-01 00:00:00,20791627.689999998,33.72897759921358,-98.86835847006806
763,2020-02-01 00:00:00,21819203.849999998,33.72897759921358,-98.86835847006806
763,2020-03-01 00:00:00,22653229.74,33.72897759921358,-98.86835847006806
763,2020-04-01 00:00:00,23168860.77,33.72897759921358,-98.86835847006806
763,2020-05-01 00:00:00,23721289.939999998,33.72897759921358,-98.86835847006806
763,2020-06-01 00:00:00,24379153.259999998,33.72897759921358,-98.86835847006806
763,2020-07-01 00:00:00,25123963.869999997,33.72897759921358,-98.86835847006806
763,2020-08-01 00:00:00,25926897.859999996,33.72897759921358,-98.86835847006806
763,2020-09-01 00:00:00,26749738.909999996,33.72897759921358,-98.86835847006806
763,2020-10-01 00:00:00,28520200.599999994,33.72897759921358,-98.86835847006806
763,2020-11-01 00:00:00,32148110.559999995,33.72897759921358,-98.86835847006806
763,2020-12-01 00:00:00,36426957.97,33.72897759921358,-98.86835847006806
763,2021-01-01 00:00:00,40934507.39,33.72897759921358,-98.86835847006806
763,2021-02-01 00:00:00,44609984.230000004,33.72897759921358,-98.86835847006806
763,2021-03-01 00:00:00,49567436.160000004,33.72897759921358,-98.86835847006806
763,2021-04-01 00:00:00,54588306.11,33.72897759921358,-98.86835847006806
763,2021-05-01 00:00:00,59364213.97,33.72897759921358,-98.86835847006806
763,2021-06-01 00:00:00,64074751.769999996,33.72897759921358,-98.86835847006806
763,2021-07-01 00:00:00,68621261.55,33.72897759921358,-98.86835847006806
763,2021-08-01 00:00:00,74064523.67999999,33.72897759921358,-98.86835847006806
763,2021-09-01 00:00:00,79889325.22,33.72897759921358,-98.86835847006806
763,2021-10-01 00:00:00,85317768.05,33.72897759921358,-98.86835847006806
763,2021-11-01 00:00:00,90569776.33,33.72897759921358,-98.86835847006806
763,2021-12-01 00:00:00,95611587.03,33.72897759921358,-98.86835847006806
763,2022-01-01 00:00:00,101704098.66,33.72897759921358,-98.86835847006806
763,2022-02-01 00:00:00,105932009.53999999,33.72897759921358,-98.86835847006806
763,2022-03-01 00:00:00,111741683.08,33.72897759921358,-98.86835847006806
763,2022-04-01 00:00:00,117007380.44,33.72897759921358,-98.86835847006806
763,2022-05-01 00:00:00,121982888.69,33.72897759921358,-98.86835847006806
763,2022-06-01 00:00:00,126780207.92,33.72897759921358,-98.86835847006806
763,2022-07-01 00:00:00,131366097.31,33.72897759921358,-98.86835847006806
763,2022-08-01 00:00:00,137113175.39000002,33.72897759921358,-98.86835847006806
763,2022-09-01 00:00:00,143248120.53000003,33.72897759921358,-98.86835847006806
763,2022-10-01 00:00:00,149492603.84000003,33.72897759921358,-98.86835847006806
763,2022-11-01 00:00:00,156113936.80000004,33.72897759921358,-98.86835847006806
763,2022-12-01 00:00:00,161937823.20000005,33.72897759921358,-98.86835847006806
763,2023-01-01 00:00:00,168001215.01,33.72897759921358,-98.86835847006806
763,2023-02-01 00:00:00,173722761.78,33.72897759921358,-98.86835847006806
763,2023-03-01 00:00:00,180352889.4,33.72897759921358,-98.86835847006806
763,2023-04-01 00:00:00,186474311.62,33.72897759921358,-98.86835847006806
763,2023-05-01 00:00:00,192564023.65,33.72897759921358,-98.86835847006806
763,2023-06-01 00:00:00,197848059.15,33.72897759921358,-98.86835847006806
763,2023-07-01 00:00:00,202595469.93,33.72897759921358,-98.86835847006806
763,2023-08-01 00:00:00,208608924.15,33.72897759921358,-98.86835847006806
763,2023-09-01 00:00:00,214678962.14000002,33.72897759921358,-98.86835847006806
763,2023-10-01 00:00:00,220706271.18,33.72897759921358,-98.86835847006806
763,2023-11-01 00:00:00,226385199.38,33.72897759921358,-98.86835847006806
763,2023-12-01 00:00:00,231827689.63,33.72897759921358,-98.86835847006806
763,2024-01-01 00:00:00,238902506.14,33.72897759921358,-98.86835847006806
763,2024-02-01 00:00:00,245650203.21999997,33.72897759921358,-98.86835847006806
763,2024-03-01 00:00:00,251589983.69999996,33.72897759921358,-98.86835847006806
763,2024-04-01 00:00:00,257867099.72999996,33.72897759921358,-98.86835847006806
763,2024-05-01 00:00:00,263162736.24,33.72897759921358,-98.86835847006806
763,2024-06-01 00:00:00,267165395.24,33.72897759921358,-98.86835847006806
763,2024-07-01 00:00:00,271194541.84000003,33.72897759921358,-98.86835847006806
763,2024-08-01 00:00:00,275926340.76000005,33.72897759921358,-98.86835847006806
763,2024-09-01 00:00:00,280814305.40000004,33.72897759921358,-98.86835847006806
763,2024-10-01 00:00:00,285652125.8,33.72897759921358,-98.86835847006806
763,2024-11-01 00:00:00,289585660.3,33.72897759921358,-98.86835847006806
763,2024-12-01 00:00:00,291460820.92,33.72897759921358,-98.86835847006806
764,2018-01-01 00:00:00,346655.9099999999,32.60680224249438,-98.59105770483896
764,2018-02-01 00:00:00,636901.8099999999,32.60680224249438,-98.59105770483896
764,2018-03-01 00:00:00,935979.24,32.60680224249438,-98.59105770483896
764,2018-04-01 00:00:00,1277929.4100000001,32.60680224249438,-98.59105770483896
764,2018-05-01 00:00:00,1578475.4500000002,32.60680224249438,-98.59105770483896
764,2018-06-01 00:00:00,1674950.9400000002,32.60680224249438,-98.59105770483896
764,2018-07-01 00:00:00,1783368.4800000002,32.60680224249438,-98.59105770483896
764,2018-08-01 00:00:00,1985635.8200000003,32.60680224249438,-98.59105770483896
764,2018-09-01 00:00:00,2283136.4600000004,32.60680224249438,-98.59105770483896
764,2018-10-01 00:00:00,2631221.5900000003,32.60680224249438,-98.59105770483896
764,2018-11-01 00:00:00,2927110.89,32.60680224249438,-98.59105770483896
764,2018-12-01 00:00:00,3174924.99,32.60680224249438,-98.59105770483896
764,2019-01-01 00:00:00,3527253.79,32.60680224249438,-98.59105770483896
764,2019-02-01 00:00:00,3881824.74,32.60680224249438,-98.59105770483896
764,2019-03-01 00:00:00,4196254.48,32.60680224249438,-98.59105770483896
764,2019-04-01 00:00:00,4542467.2,32.60680224249438,-98.59105770483896
764,2019-05-01 00:00:00,4816382.16,32.60680224249438,-98.59105770483896
764,2019-06-01 00:00:00,4931581.01,32.60680224249438,-98.59105770483896
764,2019-07-01 00:00:00,5061432.8,32.60680224249438,-98.59105770483896
764,2019-08-01 00:00:00,5332412.64,32.60680224249438,-98.59105770483896
764,2019-09-01 00:00:00,5679202.68,32.60680224249438,-98.59105770483896
764,2019-10-01 00:00:00,6085232.699999999,32.60680224249438,-98.59105770483896
764,2019-11-01 00:00:00,6380740.169999999,32.60680224249438,-98.59105770483896
764,2019-12-01 00:00:00,6675669.329999999,32.60680224249438,-98.59105770483896
764,2020-01-01 00:00:00,7033859.800000001,32.60680224249438,-98.59105770483896
764,2020-02-01 00:00:00,7374526.790000001,32.60680224249438,-98.59105770483896
764,2020-03-01 00:00:00,7564195.320000001,32.60680224249438,-98.59105770483896
764,2020-04-01 00:00:00,7673420.500000001,32.60680224249438,-98.59105770483896
764,2020-05-01 00:00:00,7801894.400000001,32.60680224249438,-98.59105770483896
764,2020-06-01 00:00:00,7952200.130000001,32.60680224249438,-98.59105770483896
764,2020-07-01 00:00:00,8154239.800000001,32.60680224249438,-98.59105770483896
764,2020-08-01 00:00:00,8351851.220000001,32.60680224249438,-98.59105770483896
764,2020-09-01 00:00:00,8745285.3,32.60680224249438,-98.59105770483896
764,2020-10-01 00:00:00,9372630.33,32.60680224249438,-98.59105770483896
764,2020-11-01 00:00:00,10508018.34,32.60680224249438,-98.59105770483896
764,2020-12-01 00:00:00,11927785.83,32.60680224249438,-98.59105770483896
764,2021-01-01 00:00:00,13550843.86,32.60680224249438,-98.59105770483896
764,2021-02-01 00:00:00,15510526.52,32.60680224249438,-98.59105770483896
764,2021-03-01 00:00:00,19890922.68,32.60680224249438,-98.59105770483896
764,2021-04-01 00:00:00,24184522.99,32.60680224249438,-98.59105770483896
764,2021-05-01 00:00:00,28328698.69,32.60680224249438,-98.59105770483896
764,2021-06-01 00:00:00,32381897.25,32.60680224249438,-98.59105770483896
764,2021-07-01 00:00:00,35759222.87,32.60680224249438,-98.59105770483896
764,2021-08-01 00:00:00,40976814.089999996,32.60680224249438,-98.59105770483896
764,2021-09-01 00:00:00,45045797.419999994,32.60680224249438,-98.59105770483896
764,2021-10-01 00:00:00,50548264.71999999,32.60680224249438,-98.59105770483896
764,2021-11-01 00:00:00,55825044.13999999,32.60680224249438,-98.59105770483896
764,2021-12-01 00:00:00,60961234.86999999,32.60680224249438,-98.59105770483896
764,2022-01-01 00:00:00,66449162.849999994,32.60680224249438,-98.59105770483896
764,2022-02-01 00:00:00,71177585.11,32.60680224249438,-98.59105770483896
764,2022-03-01 00:00:00,77277280.31,32.60680224249438,-98.59105770483896
764,2022-04-01 00:00:00,82970742.53,32.60680224249438,-98.59105770483896
764,2022-05-01 00:00:00,87014279.41,32.60680224249438,-98.59105770483896
764,2022-06-01 00:00:00,90951897.17,32.60680224249438,-98.59105770483896
764,2022-07-01 00:00:00,94732923.11,32.60680224249438,-98.59105770483896
764,2022-08-01 00:00:00,99172562.56,32.60680224249438,-98.59105770483896
764,2022-09-01 00:00:00,103359553.99999999,32.60680224249438,-98.59105770483896
764,2022-10-01 00:00:00,107740053.22999999,32.60680224249438,-98.59105770483896
764,2022-11-01 00:00:00,112253650.91999999,32.60680224249438,-98.59105770483896
764,2022-12-01 00:00:00,116353328.84999998,32.60680224249438,-98.59105770483896
764,2023-01-01 00:00:00,120587452.98999998,32.60680224249438,-98.59105770483896
764,2023-02-01 00:00:00,124162211.85999998,32.60680224249438,-98.59105770483896
764,2023-03-01 00:00:00,127787311.55999999,32.60680224249438,-98.59105770483896
764,2023-04-01 00:00:00,131944989.33999999,32.60680224249438,-98.59105770483896
764,2023-05-01 00:00:00,136383582.26,32.60680224249438,-98.59105770483896
764,2023-06-01 00:00:00,140115702.59,32.60680224249438,-98.59105770483896
764,2023-07-01 00:00:00,143796881.07,32.60680224249438,-98.59105770483896
764,2023-08-01 00:00:00,148010462.9,32.60680224249438,-98.59105770483896
764,2023-09-01 00:00:00,152176094.42000002,32.60680224249438,-98.59105770483896
764,2023-10-01 00:00:00,156627480.23000002,32.60680224249438,-98.59105770483896
764,2023-11-01 00:00:00,160794952.73000002,32.60680224249438,-98.59105770483896
764,2023-12-01 00:00:00,164414253.55,32.60680224249438,-98.59105770483896
764,2024-01-01 00:00:00,168689119.48999998,32.60680224249438,-98.59105770483896
764,2024-02-01 00:00:00,172563478.76,32.60680224249438,-98.59105770483896
764,2024-03-01 00:00:00,176297709.09,32.60680224249438,-98.59105770483896
764,2024-04-01 00:00:00,180204064.68,32.60680224249438,-98.59105770483896
764,2024-05-01 00:00:00,183948435.41,32.60680224249438,-98.59105770483896
764,2024-06-01 00:00:00,187102877.46,32.60680224249438,-98.59105770483896
764,2024-07-01 00:00:00,190588822.96,32.60680224249438,-98.59105770483896
764,2024-08-01 00:00:00,194062942.08,32.60680224249438,-98.59105770483896
764,2024-09-01 00:00:00,197632243.37,32.60680224249438,-98.59105770483896
764,2024-10-01 00:00:00,201321830.0,32.60680224249438,-98.59105770483896
764,2024-11-01 00:00:00,204313437.19,32.60680224249438,-98.59105770483896
764,2024-12-01 00:00:00,206009952.57,32.60680224249438,-98.59105770483896
783,2018-01-01 00:00:00,6323869.03,27.65305740943006,-98.10781192130887
783,2018-02-01 00:00:00,12353931.110000003,27.65305740943006,-98.10781192130887
783,2018-03-01 00:00:00,18884414.480000004,27.65305740943006,-98.10781192130887
783,2018-04-01 00:00:00,25334808.960000005,27.65305740943006,-98.10781192130887
783,2018-05-01 00:00:00,32166365.490000002,27.65305740943006,-98.10781192130887
783,2018-06-01 00:00:00,38267782.69,27.65305740943006,-98.10781192130887
783,2018-07-01 00:00:00,44785565.37,27.65305740943006,-98.10781192130887
783,2018-08-01 00:00:00,52005137.22,27.65305740943006,-98.10781192130887
783,2018-09-01 00:00:00,58815220.42,27.65305740943006,-98.10781192130887
783,2018-10-01 00:00:00,66448663.25,27.65305740943006,-98.10781192130887
783,2018-11-01 00:00:00,73882495.2,27.65305740943006,-98.10781192130887
783,2018-12-01 00:00:00,81314965.05,27.65305740943006,-98.10781192130887
783,2019-01-01 00:00:00,88696096.56,27.65305740943006,-98.10781192130887
783,2019-02-01 00:00:00,94273858.06,27.65305740943006,-98.10781192130887
783,2019-03-01 00:00:00,100194338.33,27.65305740943006,-98.10781192130887
783,2019-04-01 00:00:00,106209924.57,27.65305740943006,-98.10781192130887
783,2019-05-01 00:00:00,112336329.17999999,27.65305740943006,-98.10781192130887
783,2019-06-01 00:00:00,117766844.8,27.65305740943006,-98.10781192130887
783,2019-07-01 00:00:00,123525840.74,27.65305740943006,-98.10781192130887
783,2019-08-01 00:00:00,129375311.41,27.65305740943006,-98.10781192130887
783,2019-09-01 00:00:00,135581120.11,27.65305740943006,-98.10781192130887
783,2019-10-01 00:00:00,142543941.52,27.65305740943006,-98.10781192130887
783,2019-11-01 00:00:00,149034804.93,27.65305740943006,-98.10781192130887
783,2019-12-01 00:00:00,155627799.72,27.65305740943006,-98.10781192130887
783,2020-01-01 00:00:00,162504260.53,27.65305740943006,-98.10781192130887
783,2020-02-01 00:00:00,168916665.86,27.65305740943006,-98.10781192130887
783,2020-03-01 00:00:00,175351899.43,27.65305740943006,-98.10781192130887
783,2020-04-01 00:00:00,181608521.65,27.65305740943006,-98.10781192130887
783,2020-05-01 00:00:00,187989944.81,27.65305740943006,-98.10781192130887
783,2020-06-01 00:00:00,194403921.21,27.65305740943006,-98.10781192130887
783,2020-07-01 00:00:00,201665055.56,27.65305740943006,-98.10781192130887
783,2020-08-01 00:00:00,210241032.56,27.65305740943006,-98.10781192130887
783,2020-09-01 00:00:00,217653467.55,27.65305740943006,-98.10781192130887
783,2020-10-01 00:00:00,226673412.29000002,27.65305740943006,-98.10781192130887
783,2020-11-01 00:00:00,240458492.78000003,27.65305740943006,-98.10781192130887
783,2020-12-01 00:00:00,257200696.47000003,27.65305740943006,-98.10781192130887
783,2021-01-01 00:00:00,273560657.77,27.65305740943006,-98.10781192130887
783,2021-02-01 00:00:00,288074504.21999997,27.65305740943006,-98.10781192130887
783,2021-03-01 00:00:00,305420195.41999996,27.65305740943006,-98.10781192130887
783,2021-04-01 00:00:00,321830290.61999995,27.65305740943006,-98.10781192130887
783,2021-05-01 00:00:00,337126672.93999994,27.65305740943006,-98.10781192130887
783,2021-06-01 00:00:00,352329349.68999994,27.65305740943006,-98.10781192130887
783,2021-07-01 00:00:00,367704482.10999995,27.65305740943006,-98.10781192130887
783,2021-08-01 00:00:00,383547430.39,27.65305740943006,-98.10781192130887
783,2021-09-01 00:00:00,399427735.12,27.65305740943006,-98.10781192130887
783,2021-10-01 00:00:00,415479208.07,27.65305740943006,-98.10781192130887
783,2021-11-01 00:00:00,431421632.24,27.65305740943006,-98.10781192130887
783,2021-12-01 00:00:00,447582308.13,27.65305740943006,-98.10781192130887
783,2022-01-01 00:00:00,463835816.67,27.65305740943006,-98.10781192130887
783,2022-02-01 00:00:00,478797860.76,27.65305740943006,-98.10781192130887
783,2022-03-01 00:00:00,498620823.95,27.65305740943006,-98.10781192130887
783,2022-04-01 00:00:00,517891990.64,27.65305740943006,-98.10781192130887
783,2022-05-01 00:00:00,537676270.7199999,27.65305740943006,-98.10781192130887
783,2022-06-01 00:00:00,556421630.2399999,27.65305740943006,-98.10781192130887
783,2022-07-01 00:00:00,575229521.06,27.65305740943006,-98.10781192130887
783,2022-08-01 00:00:00,595812280.7399999,27.65305740943006,-98.10781192130887
783,2022-09-01 00:00:00,613067076.3299999,27.65305740943006,-98.10781192130887
783,2022-10-01 00:00:00,631336435.1199999,27.65305740943006,-98.10781192130887
783,2022-11-01 00:00:00,649264523.2799999,27.65305740943006,-98.10781192130887
783,2022-12-01 00:00:00,666935590.8899999,27.65305740943006,-98.10781192130887
783,2023-01-01 00:00:00,684852378.9099998,27.65305740943006,-98.10781192130887
783,2023-02-01 00:00:00,700934987.3299998,27.65305740943006,-98.10781192130887
783,2023-03-01 00:00:00,716987506.1699998,27.65305740943006,-98.10781192130887
783,2023-04-01 00:00:00,733905622.0699998,27.65305740943006,-98.10781192130887
783,2023-05-01 00:00:00,752059151.5999998,27.65305740943006,-98.10781192130887
783,2023-06-01 00:00:00,768714833.2199998,27.65305740943006,-98.10781192130887
783,2023-07-01 00:00:00,784804318.6899998,27.65305740943006,-98.10781192130887
783,2023-08-01 00:00:00,802565726.1499999,27.65305740943006,-98.10781192130887
783,2023-09-01 00:00:00,820817800.9699999,27.65305740943006,-98.10781192130887
783,2023-10-01 00:00:00,840357396.7199999,27.65305740943006,-98.10781192130887
783,2023-11-01 00:00:00,858787763.3199999,27.65305740943006,-98.10781192130887
783,2023-12-01 00:00:00,876363367.65,27.65305740943006,-98.10781192130887
783,2024-01-01 00:00:00,895575017.4,27.65305740943006,-98.10781192130887
783,2024-02-01 00:00:00,913707791.54,27.65305740943006,-98.10781192130887
783,2024-03-01 00:00:00,932452956.6899999,27.65305740943006,-98.10781192130887
783,2024-04-01 00:00:00,951513105.66,27.65305740943006,-98.10781192130887
783,2024-05-01 00:00:00,970737062.1,27.65305740943006,-98.10781192130887
783,2024-06-01 00:00:00,988020965.0,27.65305740943006,-98.10781192130887
783,2024-07-01 00:00:00,1006639607.03,27.65305740943006,-98.10781192130887
783,2024-08-01 00:00:00,1025838902.91,27.65305740943006,-98.10781192130887
783,2024-09-01 00:00:00,1043426847.37,27.65305740943006,-98.10781192130887
783,2024-10-01 00:00:00,1061901554.89,27.65305740943006,-98.10781192130887
783,2024-11-01 00:00:00,1078114128.22,27.65305740943006,-98.10781192130887
783,2024-12-01 00:00:00,1088480484.05,27.65305740943006,-98.10781192130887
757,2018-01-01 00:00:00,1892753.8099999998,32.24658224254347,-95.36459547408859
757,2018-02-01 00:00:00,3441334.79,32.24658224254347,-95.36459547408859
757,2018-03-01 00:00:00,4834790.9,32.24658224254347,-95.36459547408859
757,2018-04-01 00:00:00,6373553.55,32.24658224254347,-95.36459547408859
757,2018-05-01 00:00:00,7948410.41,32.24658224254347,-95.36459547408859
757,2018-06-01 00:00:00,8850264.26,32.24658224254347,-95.36459547408859
757,2018-07-01 00:00:00,9774695.06,32.24658224254347,-95.36459547408859
757,2018-08-01 00:00:00,11033294.260000002,32.24658224254347,-95.36459547408859
757,2018-09-01 00:00:00,12482375.680000002,32.24658224254347,-95.36459547408859
757,2018-10-01 00:00:00,14221679.120000001,32.24658224254347,-95.36459547408859
757,2018-11-01 00:00:00,15691621.610000001,32.24658224254347,-95.36459547408859
757,2018-12-01 00:00:00,17081617.76,32.24658224254347,-95.36459547408859
757,2019-01-01 00:00:00,19179064.48,32.24658224254347,-95.36459547408859
757,2019-02-01 00:00:00,20991672.26,32.24658224254347,-95.36459547408859
757,2019-03-01 00:00:00,22679162.51,32.24658224254347,-95.36459547408859
757,2019-04-01 00:00:00,24546561.26,32.24658224254347,-95.36459547408859
757,2019-05-01 00:00:00,26343448.73,32.24658224254347,-95.36459547408859
757,2019-06-01 00:00:00,27584638.72,32.24658224254347,-95.36459547408859
757,2019-07-01 00:00:00,28884142.24,32.24658224254347,-95.36459547408859
757,2019-08-01 00:00:00,30412273.479999997,32.24658224254347,-95.36459547408859
757,2019-09-01 00:00:00,32131021.759999998,32.24658224254347,-95.36459547408859
